LMB2-1.2_000432,NA,YjbQ family protein
LMB2-1.2_000433,NA,hypothetical protein
LMB2-1.2_000434,NA,sugar phosphate isomerase/epimerase
LMB2-1.2_000435,NA,triose-phosphate isomerase
LMB2-1.2_000436,NA,SDR family oxidoreductase
LMB2-1.2_000437,"purH;go_function=catalytic activity|0003824||IEA,IMP cyclohydrolase activity|0003937||IEA,phosphoribosylaminoimidazolecarboxamide formyltransferase activity|0004643||IEA;go_process=purine nucleotide biosynthetic process|0006164||IEA,'de novo' IMP biosynthetic process|0006189||IEA",bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
LMB2-1.2_000438,purN;go_function=phosphoribosylglycinamide formyltransferase activity|0004644||IEA;go_process=purine ribonucleotide biosynthetic process|0009152||IEA,phosphoribosylglycinamide formyltransferase
LMB2-1.2_000439,NA,DUF6350 family protein
LMB2-1.2_000440,NA,NCS2 family permease
LMB2-1.2_000441,NA,TetR family transcriptional regulator
LMB2-1.2_000442,NA,VOC family protein
LMB2-1.2_000443,sucD;go_function=catalytic activity|0003824||IEA,succinate--CoA ligase subunit alpha
LMB2-1.2_000444,"sucC;go_function=catalytic activity|0003824||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA;go_process=tricarboxylic acid cycle|0006099||IEA",ADP-forming succinate--CoA ligase subunit beta
LMB2-1.2_000445,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_000446,NA,acyl-CoA dehydrogenase family protein
LMB2-1.2_000448,NA,NAD(P)/FAD-dependent oxidoreductase
LMB2-1.2_000449,NA,ATP-dependent DNA ligase
LMB2-1.2_000450,ligD,non-homologous end-joining DNA ligase
LMB2-1.2_000451,NA,SseB family protein
LMB2-1.2_000452,NA,UvrD-helicase domain-containing protein
LMB2-1.2_000453,NA,lamin tail domain-containing protein
LMB2-1.2_000454,NA,glycerophosphodiester phosphodiesterase
LMB2-1.2_000455,NA,Bax inhibitor-1/YccA family protein
LMB2-1.2_000456,NA,GlsB/YeaQ/YmgE family stress response membrane protein
LMB2-1.2_000457,NA,RNA polymerase sigma factor
LMB2-1.2_000458,NA,YciI family protein
LMB2-1.2_000459,NA,L-lactate dehydrogenase
LMB2-1.2_000460,"guaA;go_function=GMP synthase (glutamine-hydrolyzing) activity|0003922||IEA,ATP binding|0005524||IEA,pyrophosphatase activity|0016462||IEA;go_process=GMP biosynthetic process|0006177||IEA",glutamine-hydrolyzing GMP synthase
LMB2-1.2_000461,NA,DUF3817 domain-containing protein
LMB2-1.2_000462,NA,type II toxin-antitoxin system prevent-host-death family antitoxin
LMB2-1.2_000463,NA,type II toxin-antitoxin system VapC family toxin
LMB2-1.2_000464,NA,carbohydrate kinase
LMB2-1.2_000465,NA,ADP-dependent glucokinase/phosphofructokinase
LMB2-1.2_000466,NA,ketose-bisphosphate aldolase
LMB2-1.2_000467,NA,carbohydrate ABC transporter permease
LMB2-1.2_000468,NA,sugar ABC transporter permease
LMB2-1.2_000469,NA,sugar ABC transporter substrate-binding protein
LMB2-1.2_000470,NA,DeoR/GlpR family DNA-binding transcription regulator
LMB2-1.2_000471,NA,ExeM/NucH family extracellular endonuclease
LMB2-1.2_000472,NA,SURF1 family protein
LMB2-1.2_000473,NA,GuaB3 family IMP dehydrogenase-related protein
LMB2-1.2_000474,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_000475,NA,PAS domain-containing sensor histidine kinase
LMB2-1.2_000476,NA,response regulator
LMB2-1.2_000477,NA,hypothetical protein
LMB2-1.2_000478,NA,glycosyltransferase family 2 protein
LMB2-1.2_000479,NA,PHP domain-containing protein
LMB2-1.2_000480,NA,ATP-grasp domain-containing protein
LMB2-1.2_000481,NA,response regulator
LMB2-1.2_000482,NA,DUF2277 domain-containing protein
LMB2-1.2_000483,guaB;go_function=IMP dehydrogenase activity|0003938||IEA;go_process=purine ribonucleotide biosynthetic process|0009152||IEA,IMP dehydrogenase
LMB2-1.2_000484,NA,branched-chain amino acid ABC transporter permease
LMB2-1.2_000485,NA,branched-chain amino acid ABC transporter permease
LMB2-1.2_000486,NA,ABC transporter ATP-binding protein
LMB2-1.2_000487,NA,ABC transporter ATP-binding protein
LMB2-1.2_000488,NA,ABC transporter substrate-binding protein
LMB2-1.2_000489,rarD;go_component=integral component of plasma membrane|0005887||IEA;go_function=transporter activity|0005215||IEA;go_process=transport|0006810||IEA,EamA family transporter RarD
LMB2-1.2_000490,NA,Hsp70 family protein
LMB2-1.2_000491,NA,helix-turn-helix transcriptional regulator
LMB2-1.2_000492,NA,IniB N-terminal domain-containing protein
LMB2-1.2_000493,NA,dynamin family protein
LMB2-1.2_000494,NA,dynamin family protein
LMB2-1.2_000497,"groES;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein folding|0006457||IEA",co-chaperone GroES
LMB2-1.2_000498,NA,SAM-dependent methyltransferase
LMB2-1.2_000502,tsaD;go_process=tRNA modification|0006400||IEA,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
LMB2-1.2_000503,"rimI;go_function=ribosomal protein S5-alanine N-acetyltransferase activity|0008999||IEA;go_process=cellular protein modification process|0006464||IEA,ribosome biogenesis|0042254||IEA",ribosomal protein S18-alanine N-acetyltransferase
LMB2-1.2_000504,tsaB;go_function=double-stranded RNA binding|0003725||IEA;go_process=tRNA modification|0006400||IEA,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
LMB2-1.2_000505,tsaE;go_component=cytoplasm|0005737||IEA;go_function=ATP hydrolysis activity|0016887||IEA;go_process=tRNA modification|0006400||IEA,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
LMB2-1.2_000506,alr;go_function=alanine racemase activity|0008784||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA,alanine racemase
LMB2-1.2_000507,NA,holo-ACP synthase
LMB2-1.2_000508,"glmS;go_function=glutamine-fructose-6-phosphate transaminase (isomerizing) activity|0004360||IEA;go_process=amino sugar metabolic process|0006040||IEA,peptidoglycan biosynthetic process|0009252||IEA",glutamine--fructose-6-phosphate transaminase (isomerizing)
LMB2-1.2_000509,coaA;go_function=pantothenate kinase activity|0004594||IEA;go_process=coenzyme A biosynthetic process|0015937||IEA,type I pantothenate kinase
LMB2-1.2_000510,NA,Ppx/GppA family phosphatase
LMB2-1.2_000511,"glmM;go_function=phosphoglucosamine mutase activity|0008966||IEA;go_process=lipopolysaccharide biosynthetic process|0009103||IEA,peptidoglycan biosynthetic process|0009252||IEA",phosphoglucosamine mutase
LMB2-1.2_000512,rpsI;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S9
LMB2-1.2_000513,"rplM;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L13
LMB2-1.2_000514,NA,endonuclease/exonuclease/phosphatase family protein
LMB2-1.2_000516,truA;go_function=pseudouridine synthase activity|0009982||IEA;go_process=tRNA modification|0006400||IEA,tRNA pseudouridine(38-40) synthase TruA
LMB2-1.2_000517,NA,APC family permease
LMB2-1.2_000518,NA,helix-turn-helix transcriptional regulator
LMB2-1.2_000519,NA,SDR family oxidoreductase
LMB2-1.2_000521,NA,Asp23/Gls24 family envelope stress response protein
LMB2-1.2_000522,NA,sigma-70 family RNA polymerase sigma factor
LMB2-1.2_000523,NA,Asp23/Gls24 family envelope stress response protein
LMB2-1.2_000524,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_000525,NA,MFS transporter
LMB2-1.2_000527,NA,SDR family oxidoreductase
LMB2-1.2_000528,NA,MarR family winged helix-turn-helix transcriptional regulator
LMB2-1.2_000529,"dinB;go_function=damaged DNA binding|0003684||IEA,DNA-directed DNA polymerase activity|0003887||IEA;go_process=DNA repair|0006281||IEA",DNA polymerase IV
LMB2-1.2_000530,NA,endonuclease/exonuclease/phosphatase family protein
LMB2-1.2_000533,NA,peptidoglycan DD-metalloendopeptidase family protein
LMB2-1.2_000534,NA,inositol monophosphatase
LMB2-1.2_000535,NA,hypothetical protein
LMB2-1.2_000536,NA,enoyl-CoA hydratase/isomerase family protein
LMB2-1.2_000537,NA,FBP domain-containing protein
LMB2-1.2_000539,NA,bile acid:sodium symporter family protein
LMB2-1.2_000540,NA,FCD domain-containing protein
LMB2-1.2_000541,NA,GntP family permease
LMB2-1.2_000542,NA,gluconokinase
LMB2-1.2_000543,NA,CsbD family protein
LMB2-1.2_000544,NA,hypothetical protein
LMB2-1.2_000545,NA,alkaline shock response membrane anchor protein AmaP
LMB2-1.2_000546,NA,hypothetical protein
LMB2-1.2_000547,NA,DUF2273 domain-containing protein
LMB2-1.2_000548,NA,Asp23/Gls24 family envelope stress response protein
LMB2-1.2_000552,NA,ABC transporter permease
LMB2-1.2_000553,NA,ABC transporter ATP-binding protein
LMB2-1.2_000559,NA,RNA polymerase sigma factor
LMB2-1.2_000561,NA,PfkB family carbohydrate kinase
LMB2-1.2_000562,NA,hypothetical protein
LMB2-1.2_000563,rpoC;go_component=cytosolic DNA-directed RNA polymerase complex|0000345||IEA;go_function=DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=transcription%2C DNA-templated|0006351||IEA,DNA-directed RNA polymerase subunit beta'
LMB2-1.2_000564,NA,DNA-directed RNA polymerase subunit beta
LMB2-1.2_000565,NA,ABC transporter ATP-binding protein
LMB2-1.2_000566,NA,ABC transporter permease
LMB2-1.2_000567,NA,ABC transporter permease
LMB2-1.2_000568,NA,ABC transporter substrate-binding protein
LMB2-1.2_000569,NA,sugar kinase
LMB2-1.2_000571,NA,MurR/RpiR family transcriptional regulator
LMB2-1.2_000572,NA,glycoside hydrolase family 3 protein
LMB2-1.2_000573,NA,carbohydrate ABC transporter permease
LMB2-1.2_000574,NA,sugar ABC transporter permease
LMB2-1.2_000575,NA,sugar ABC transporter substrate-binding protein
LMB2-1.2_000576,NA,LCP family protein
LMB2-1.2_000577,NA,fused MFS/spermidine synthase
LMB2-1.2_000578,NA,hypothetical protein
LMB2-1.2_000579,NA,SprT-like domain-containing protein
LMB2-1.2_000580,NA,DUF3054 domain-containing protein
LMB2-1.2_000581,NA,2-phosphosulfolactate phosphatase
LMB2-1.2_000582,NA,ABC transporter permease
LMB2-1.2_000583,NA,ABC transporter ATP-binding protein
LMB2-1.2_000585,NA,response regulator transcription factor
LMB2-1.2_000586,NA,histidine kinase
LMB2-1.2_000587,NA,class I SAM-dependent methyltransferase
LMB2-1.2_000589,NA,AMP-binding protein
LMB2-1.2_000590,NA,1%2C4-dihydroxy-2-naphthoyl-CoA synthase
LMB2-1.2_000591,NA,permease prefix domain 1-containing protein
LMB2-1.2_000592,NA,PadR family transcriptional regulator
LMB2-1.2_000593,NA,GNAT family N-acetyltransferase
LMB2-1.2_000594,NA,o-succinylbenzoate synthase
LMB2-1.2_000595,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_000596,NA,MMPL family transporter
LMB2-1.2_000597,NA,YhgE/Pip family protein
LMB2-1.2_000598,NA,2'-5' RNA ligase family protein
LMB2-1.2_000599,ccsB;go_function=heme binding|0020037||IEA;go_process=cytochrome complex assembly|0017004||IEA,c-type cytochrome biogenesis protein CcsB
LMB2-1.2_000600,NA,cytochrome c biogenesis protein ResB
LMB2-1.2_000601,NA,cytochrome c biogenesis CcdA family protein
LMB2-1.2_000602,NA,TlpA family protein disulfide reductase
LMB2-1.2_000603,NA,MerR family transcriptional regulator
LMB2-1.2_000604,NA,NAD(P)/FAD-dependent oxidoreductase
LMB2-1.2_000605,NA,histidine phosphatase family protein
LMB2-1.2_000606,NA,DUF5684 domain-containing protein
LMB2-1.2_000607,"aspS;go_function=nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA;go_process=tRNA aminoacylation for protein translation|0006418||IEA",aspartate--tRNA ligase
LMB2-1.2_000608,NA,TSUP family transporter
LMB2-1.2_000609,NA,ABC transporter substrate-binding protein
LMB2-1.2_000610,NA,ABC transporter permease subunit
LMB2-1.2_000611,NA,ABC transporter permease subunit
LMB2-1.2_000612,NA,ABC transporter ATP-binding protein
LMB2-1.2_000613,NA,DUF4325 domain-containing protein
LMB2-1.2_000614,NA,YegP family protein
LMB2-1.2_000615,NA,amino acid ABC transporter ATP-binding protein
LMB2-1.2_000616,NA,amino acid ABC transporter permease
LMB2-1.2_000617,NA,basic amino acid ABC transporter substrate-binding protein
LMB2-1.2_000618,NA,Dabb family protein
LMB2-1.2_000619,NA,glutaredoxin family protein
LMB2-1.2_000620,NA,rhodanese-like domain-containing protein
LMB2-1.2_000621,NA,AURKAIP1/COX24 domain-containing protein
LMB2-1.2_000622,NA,helix-turn-helix domain-containing protein
LMB2-1.2_000623,NA,TetR family transcriptional regulator
LMB2-1.2_000624,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_000625,NA,ABC transporter permease
LMB2-1.2_000626,NA,metalloregulator ArsR/SmtB family transcription factor
LMB2-1.2_000627,NA,TrkH family potassium uptake protein
LMB2-1.2_000628,NA,TrkA family potassium uptake protein
LMB2-1.2_000629,NA,DUF1905 domain-containing protein
LMB2-1.2_000630,proC;go_function=pyrroline-5-carboxylate reductase activity|0004735||IEA;go_process=proline biosynthetic process|0006561||IEA,pyrroline-5-carboxylate reductase
LMB2-1.2_000631,NA,cation diffusion facilitator family transporter
LMB2-1.2_000632,tadA;go_function=tRNA-specific adenosine deaminase activity|0008251||IEA;go_process=tRNA wobble adenosine to inosine editing|0002100||IEA,tRNA adenosine(34) deaminase TadA
LMB2-1.2_000633,upp;go_function=uracil phosphoribosyltransferase activity|0004845||IEA;go_process=nucleoside metabolic process|0009116||IEA,uracil phosphoribosyltransferase
LMB2-1.2_000634,NA,hypothetical protein
LMB2-1.2_000635,NA,TM0106 family RecB-like putative nuclease
LMB2-1.2_000636,"nadE;go_function=NAD+ synthase (glutamine-hydrolyzing) activity|0003952||IEA,glutaminase activity|0004359||IEA,NAD+ synthase activity|0008795||IEA;go_process=NAD biosynthetic process|0009435||IEA",ammonia-dependent NAD(+) synthetase
LMB2-1.2_000637,NA,nucleoside phosphorylase
LMB2-1.2_000638,NA,SMC family ATPase
LMB2-1.2_000639,NA,exonuclease SbcCD subunit D
LMB2-1.2_000640,NA,DIP1984 family protein
LMB2-1.2_000641,NA,N-acetyltransferase
LMB2-1.2_000642,NA,winged helix-turn-helix domain-containing protein
LMB2-1.2_000643,NA,DNA-3-methyladenine glycosylase 2 family protein
LMB2-1.2_000644,NA,hypothetical protein
LMB2-1.2_000645,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_000646,NA,iron chelate uptake ABC transporter family permease subunit
LMB2-1.2_000647,NA,iron chelate uptake ABC transporter family permease subunit
LMB2-1.2_000648,NA,ABC transporter substrate-binding protein
LMB2-1.2_000649,NA,siderophore-interacting protein
LMB2-1.2_000650,NA,VOC family protein
LMB2-1.2_000651,NA,hypothetical protein
LMB2-1.2_000652,NA,RtcB family protein
LMB2-1.2_000653,NA,hypothetical protein
LMB2-1.2_000654,NA,MFS transporter
LMB2-1.2_000655,NA,M20/M25/M40 family metallo-hydrolase
LMB2-1.2_000656,NA,FUSC family protein
LMB2-1.2_000657,NA,thioredoxin family protein
LMB2-1.2_000658,NA,VOC family protein
LMB2-1.2_000659,thrC;go_function=threonine synthase activity|0004795||IEA;go_process=threonine biosynthetic process|0009088||IEA,threonine synthase
LMB2-1.2_000660,erm,23S ribosomal RNA methyltransferase Erm
LMB2-1.2_000662,glgX;go_function=glycogen debranching enzyme activity|0004133||IEA;go_process=glycogen catabolic process|0005980||IEA,glycogen debranching protein GlgX
LMB2-1.2_000663,treY;go_function=(1%2C4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity|0047470||IEA;go_process=trehalose biosynthetic process|0005992||IEA,malto-oligosyltrehalose synthase
LMB2-1.2_000664,treZ;go_function=hydrolase activity%2C acting on glycosyl bonds|0016798||IEA;go_process=trehalose biosynthetic process|0005992||IEA,malto-oligosyltrehalose trehalohydrolase
LMB2-1.2_000665,NA,GNAT family N-acetyltransferase
LMB2-1.2_000667,NA,metalloregulator ArsR/SmtB family transcription factor
LMB2-1.2_000668,NA,cation transporter
LMB2-1.2_000669,NA,response regulator transcription factor
LMB2-1.2_000670,NA,histidine kinase
LMB2-1.2_000671,NA,small multidrug efflux protein
LMB2-1.2_000672,NA,helix-turn-helix transcriptional regulator
LMB2-1.2_000673,NA,SDR family oxidoreductase
LMB2-1.2_000674,NA,CPBP family intramembrane metalloprotease
LMB2-1.2_000675,NA,PQQ-dependent sugar dehydrogenase
LMB2-1.2_000676,NA,ABC transporter ATP-binding protein
LMB2-1.2_000677,NA,ABC transporter ATP-binding protein
LMB2-1.2_000678,NA,branched-chain amino acid ABC transporter permease
LMB2-1.2_000679,NA,branched-chain amino acid ABC transporter permease
LMB2-1.2_000680,NA,amino acid ABC transporter substrate-binding protein
LMB2-1.2_000681,NA,LacI family transcriptional regulator
LMB2-1.2_000682,NA,acetylxylan esterase
LMB2-1.2_000683,NA,carbohydrate ABC transporter permease
LMB2-1.2_000684,NA,sugar ABC transporter permease
LMB2-1.2_000685,NA,sugar ABC transporter substrate-binding protein
LMB2-1.2_000686,NA,LLM class flavin-dependent oxidoreductase
LMB2-1.2_000687,NA,acyl-CoA dehydrogenase family protein
LMB2-1.2_000688,NA,monooxygenase
LMB2-1.2_000690,NA,LLM class flavin-dependent oxidoreductase
LMB2-1.2_000691,NA,ABC transporter substrate-binding protein
LMB2-1.2_000692,NA,ABC transporter permease
LMB2-1.2_000693,NA,ABC transporter permease
LMB2-1.2_000694,NA,ABC transporter ATP-binding protein
LMB2-1.2_000695,NA,CPBP family intramembrane metalloprotease
LMB2-1.2_000696,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_000699,NA,ACT domain-containing protein
LMB2-1.2_000704,NA,DUF1998 domain-containing protein
LMB2-1.2_000705,NA,PD-(D/E)XK nuclease family protein
LMB2-1.2_000706,NA,DUF4338 domain-containing protein
LMB2-1.2_000707,NA,ATP-binding protein
LMB2-1.2_000709,NA,helix-turn-helix transcriptional regulator
LMB2-1.2_000710,NA,ATP-binding protein
LMB2-1.2_000711,NA,DDE-type integrase/transposase/recombinase
LMB2-1.2_000713,NA,TnsA-like heteromeric transposase endonuclease subunit
LMB2-1.2_000714,NA,MarR family transcriptional regulator
LMB2-1.2_000715,NA,flotillin
LMB2-1.2_000716,hrpB;go_function=helicase activity|0004386||IEA;go_process=nucleobase-containing compound metabolic process|0006139||IEA,ATP-dependent helicase HrpB
LMB2-1.2_000717,NA,ABC transporter permease
LMB2-1.2_000718,NA,ABC transporter ATP-binding protein
LMB2-1.2_000719,NA,AAA family ATPase
LMB2-1.2_000720,NA,L-serine ammonia-lyase%2C iron-sulfur-dependent%2C subunit alpha
LMB2-1.2_000721,NA,hypothetical protein
LMB2-1.2_000722,NA,FAD-binding protein
LMB2-1.2_000723,NA,LysR family transcriptional regulator
LMB2-1.2_000724,NA,methionine synthase
LMB2-1.2_000725,NA,DUF1852 domain-containing protein
LMB2-1.2_000726,NA,LysR family transcriptional regulator
